hour,day_of_week,month,is_weekend,is_peak_hour,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
22,4,7,0,0,0,298.07,0.0,0.0,0,2558
23,4,7,0,0,0,297.15,0.0,0.0,0,1947
0,5,7,1,0,0,296.89,0.0,0.0,0,1190
1,5,7,1,0,0,296.81,0.0,0.0,0,680
2,5,7,1,0,0,295.89,0.0,0.0,0,611
3,5,7,1,0,0,295.37,0.0,0.0,0,366
4,5,7,1,0,0,294.72,0.0,0.0,0,436
5,5,7,1,0,0,294.44,0.0,0.0,0,744
6,5,7,1,0,0,294.05,0.0,0.0,0,1310
7,5,7,1,1,0,294.32,0.0,0.0,0,1708
8,5,7,1,1,0,295.38,0.0,0.0,0,2288
9,5,7,1,1,0,296.78,0.0,0.0,0,2966
10,5,7,1,0,0,298.08,0.0,0.0,0,3360
11,5,7,1,0,0,299.39,0.0,0.0,0,3824
12,5,7,1,0,0,300.83,0.0,0.0,32,3902
13,5,7,1,0,0,302.03,0.0,0.0,32,3897
14,5,7,1,0,0,302.31,0.0,0.0,1,3957
16,5,7,1,1,0,303.49,0.0,0.0,48,3952
17,5,7,1,1,0,303.41,0.0,0.0,48,3720
18,5,7,1,1,0,303.43,0.0,0.0,8,3470
19,5,7,1,0,0,302.67,0.0,0.0,8,2982
20,5,7,1,0,0,301.83,0.0,0.0,8,2929
21,5,7,1,0,0,300.84,0.0,0.0,36,2811
22,5,7,1,0,0,299.9,0.0,0.0,36,2382
23,5,7,1,0,0,299.18,0.0,0.0,36,2027
0,6,7,1,0,0,298.27,0.0,0.0,36,1202
1,6,7,1,0,0,297.6,0.0,0.0,36,897
2,6,7,1,0,0,297.08,0.0,0.0,76,772
3,6,7,1,0,0,296.61,0.0,0.0,56,393
4,6,7,1,0,0,296.21,0.0,0.0,56,359
5,6,7,1,0,0,296.06,0.0,0.0,56,538
6,6,7,1,0,0,295.78,0.0,0.0,12,961
7,6,7,1,1,0,296.2,0.0,0.0,12,1128
8,6,7,1,1,0,296.59,0.0,0.0,12,1604
9,6,7,1,1,0,297.63,0.0,0.0,12,2389
10,6,7,1,0,0,297.54,0.0,0.0,12,3235
11,6,7,1,0,0,298.26,0.0,0.0,12,3623
12,6,7,1,0,0,300.04,0.0,0.0,56,3872
13,6,7,1,0,0,300.75,0.0,0.0,56,4363
14,6,7,1,0,0,301.73,0.0,0.0,56,4327
15,6,7,1,0,0,302.04,0.0,0.0,56,4379
16,6,7,1,1,0,302.77,0.0,0.0,56,4226
17,6,7,1,1,0,302.22,0.0,0.0,56,4290
18,6,7,1,1,0,302.07,0.0,0.0,68,4210
19,6,7,1,0,0,301.9,0.0,0.0,68,3774
20,6,7,1,0,0,301.84,0.0,0.0,68,3503
21,6,7,1,0,0,300.47,0.0,0.0,48,2707
22,6,7,1,0,0,300.21,0.0,0.0,48,1866
23,6,7,1,0,0,300.73,0.0,0.0,48,1264
0,0,7,0,0,0,300.42,0.0,0.0,88,682
1,0,7,0,0,0,299.27,0.0,0.0,56,391
2,0,7,0,0,0,299.01,0.0,0.0,56,306
3,0,7,0,0,0,298.67,0.0,0.0,88,314
4,0,7,0,0,0,298.15,0.0,0.0,88,822
5,0,7,0,0,0,297.39,0.0,0.0,88,2883
6,0,7,0,0,0,297.08,0.0,0.0,76,6055
7,0,7,0,1,0,296.63,0.0,0.0,76,6773
8,0,7,0,1,0,297.48,0.0,0.0,76,5820
9,0,7,0,1,0,298.53,0.0,0.0,48,4952
10,0,7,0,0,0,300.0,0.0,0.0,48,4360
11,0,7,0,0,0,300.88,0.0,0.0,48,4658
12,0,7,0,0,0,302.49,0.0,0.0,56,4946
13,0,7,0,0,0,303.63,0.0,0.0,56,5016
14,0,7,0,0,0,304.01,0.0,0.0,56,5338
15,0,7,0,0,0,304.49,0.0,0.0,32,5668
16,0,7,0,1,0,305.29,0.0,0.0,32,6397
17,0,7,0,1,0,304.13,0.0,0.0,32,5849
18,0,7,0,1,0,302.6,0.0,0.0,44,4493
19,0,7,0,0,0,299.82,0.0,0.0,44,3481
20,0,7,0,0,0,299.36,0.0,0.0,90,2896
21,0,7,0,0,0,296.86,0.0,0.0,24,2589
22,0,7,0,0,0,295.16,0.25,0.0,75,1902
22,0,7,0,0,0,295.16,0.25,0.0,75,1902
23,0,7,0,0,0,294.87,0.0,0.0,24,1204
0,1,7,0,0,0,294.21,0.0,0.0,0,626
1,1,7,0,0,0,294.65,0.0,0.0,12,433
2,1,7,0,0,0,294.42,0.0,0.0,12,308
3,1,7,0,0,0,293.16,0.0,0.0,12,342
4,1,7,0,0,0,293.03,0.0,0.0,12,811
5,1,7,0,0,0,292.63,0.0,0.0,12,3017
5,1,7,0,0,0,292.63,0.0,0.0,12,3017
6,1,7,0,0,0,291.58,0.0,0.0,24,6247
7,1,7,0,1,0,290.67,0.0,0.0,24,6506
8,1,7,0,1,0,290.17,0.0,0.0,24,5425
8,1,7,0,1,0,290.17,0.0,0.0,24,5425
9,1,7,0,1,0,291.42,0.0,0.0,36,5063
9,1,7,0,1,0,291.42,0.0,0.0,36,5063
10,1,7,0,0,0,293.02,0.0,0.0,36,4569
11,1,7,0,0,0,294.39,0.0,0.0,36,4837
12,1,7,0,0,0,296.44,0.0,0.0,0,5188
13,1,7,0,0,0,298.45,0.0,0.0,0,5324
14,1,7,0,0,0,299.85,0.0,0.0,0,5555
15,1,7,0,0,0,301.52,0.0,0.0,0,5910
16,1,7,0,1,0,302.57,0.0,0.0,0,6680
17,1,7,0,1,0,302.63,0.0,0.0,0,6401
18,1,7,0,1,0,302.9,0.0,0.0,12,4571
19,1,7,0,0,0,302.73,0.0,0.0,12,3485
20,1,7,0,0,0,300.78,0.0,0.0,12,3110
21,1,7,0,0,0,299.1,0.0,0.0,32,2792
22,1,7,0,0,0,297.41,0.0,0.0,32,2036
23,1,7,0,0,0,296.5,0.0,0.0,32,1835
0,2,7,0,0,0,296.26,0.0,0.0,24,779
1,2,7,0,0,0,295.74,0.0,0.0,24,433
2,2,7,0,0,0,295.9,0.0,0.0,32,345
3,2,7,0,0,0,296.17,0.0,0.0,24,360
4,2,7,0,0,0,295.86,0.0,0.0,24,810
5,2,7,0,0,0,296.26,0.0,0.0,24,3004
6,2,7,0,0,0,296.57,0.0,0.0,32,6244
7,2,7,0,1,0,296.91,0.0,0.0,32,6458
8,2,7,0,1,0,296.26,16.0,0.0,32,6298
8,2,7,0,1,0,296.26,16.0,0.0,32,6298
9,2,7,0,1,0,293.91,10.54,0.0,88,5225
9,2,7,0,1,0,293.91,10.54,0.0,88,5225
9,2,7,0,1,0,293.91,10.54,0.0,88,5225
10,2,7,0,0,0,294.51,1.27,0.0,88,4731
11,2,7,0,0,0,295.76,0.0,0.0,75,5078
12,2,7,0,0,0,297.66,0.0,0.0,92,5362
13,2,7,0,0,0,298.59,0.0,0.0,92,5471
14,2,7,0,0,0,299.08,0.51,0.0,92,5876
15,2,7,0,0,0,300.43,0.0,0.0,92,6139
16,2,7,0,1,0,301.71,0.0,0.0,92,6777
17,2,7,0,1,0,301.85,0.0,0.0,92,6227
18,2,7,0,1,0,301.77,0.0,0.0,64,4766
19,2,7,0,0,0,301.25,0.0,0.0,64,3523
20,2,7,0,0,0,300.17,0.0,0.0,64,3163
21,2,7,0,0,0,299.3,0.0,0.0,68,2871
22,2,7,0,0,0,297.69,0.0,0.0,68,2109
23,2,7,0,0,0,296.45,0.0,0.0,68,1388
0,3,7,0,0,0,295.52,0.0,0.0,36,697
1,3,7,0,0,0,294.09,0.0,0.0,36,438
2,3,7,0,0,0,292.9,0.0,0.0,0,316
3,3,7,0,0,0,292.38,0.0,0.0,0,404
4,3,7,0,0,0,290.53,0.0,0.0,0,861
5,3,7,0,0,0,289.97,0.0,0.0,0,2994
6,3,7,0,0,0,289.14,0.0,0.0,0,6149
7,3,7,0,1,0,289.52,0.0,0.0,0,6508
9,3,7,0,1,0,292.18,0.0,0.0,0,5239
10,3,7,0,0,0,294.04,0.0,0.0,0,4827
11,3,7,0,0,0,295.5,0.0,0.0,0,5043
12,3,7,0,0,0,296.78,0.0,0.0,0,5343
13,3,7,0,0,0,297.61,0.0,0.0,0,5423
14,3,7,0,0,0,298.24,0.0,0.0,0,5694
15,3,7,0,0,0,298.98,0.0,0.0,0,6119
16,3,7,0,1,0,299.5,0.0,0.0,0,6414
17,3,7,0,1,0,299.06,0.0,0.0,0,6076
18,3,7,0,1,0,298.61,0.0,0.0,24,4858
19,3,7,0,0,0,298.44,5.08,0.0,24,3695
20,3,7,0,0,0,297.15,0.0,0.0,24,3315
21,3,7,0,0,0,295.25,0.0,0.0,68,3263
22,3,7,0,0,0,293.26,0.0,0.0,68,2398
23,3,7,0,0,0,292.13,0.0,0.0,68,1456
0,4,7,0,0,0,291.25,0.0,0.0,44,845
1,4,7,0,0,0,290.56,0.0,0.0,44,479
2,4,7,0,0,0,289.8,0.0,0.0,48,392
3,4,7,0,0,0,288.87,0.0,0.0,0,384
4,4,7,0,0,0,288.31,0.0,0.0,0,800
5,4,7,0,0,0,287.71,0.0,0.0,0,2828
6,4,7,0,0,0,287.18,0.0,0.0,0,5960
7,4,7,0,1,0,288.74,0.0,0.0,0,6613
8,4,7,0,1,0,290.78,0.0,0.0,0,5813
10,4,7,0,0,0,296.48,0.0,0.0,0,4997
11,4,7,0,0,0,298.37,0.0,0.0,0,5297
12,4,7,0,0,0,298.98,0.0,0.0,0,5960
13,4,7,0,0,0,300.08,0.0,0.0,0,5913
14,4,7,0,0,0,300.97,0.0,0.0,0,6060
15,4,7,0,0,0,301.67,0.0,0.0,0,6223
16,4,7,0,1,0,301.66,0.0,0.0,0,6315
17,4,7,0,1,0,301.74,0.0,0.0,0,5416
18,4,7,0,1,0,301.65,0.0,0.0,8,4565
19,4,7,0,0,0,301.21,0.0,0.0,8,3569
20,4,7,0,0,0,299.88,0.0,0.0,8,3050
21,4,7,0,0,0,297.96,0.0,0.0,48,3151
22,4,7,0,0,0,297.01,0.0,0.0,48,2873
23,4,7,0,0,0,296.48,0.0,0.0,48,2158
0,5,7,1,0,0,295.74,0.0,0.0,12,1226
1,5,7,1,0,0,295.58,0.0,0.0,12,910
2,5,7,1,0,0,295.14,0.0,0.0,24,670
3,5,7,1,0,0,294.78,0.0,0.0,48,395
4,5,7,1,0,0,294.17,0.0,0.0,48,434
5,5,7,1,0,0,294.01,0.0,0.0,48,865
6,5,7,1,0,0,293.82,0.0,0.0,24,1346
7,5,7,1,1,0,293.74,0.0,0.0,24,1840
8,5,7,1,1,0,294.22,0.0,0.0,24,2651
9,5,7,1,1,0,296.18,0.0,0.0,20,3356
10,5,7,1,0,0,297.62,0.0,0.0,20,3948
11,5,7,1,0,0,299.11,0.0,0.0,20,4356
12,5,7,1,0,0,300.59,0.0,0.0,0,4752
13,5,7,1,0,0,301.86,0.0,0.0,0,4514
14,5,7,1,0,0,302.7,0.0,0.0,0,4444
15,5,7,1,0,0,303.6,0.0,0.0,8,4378
16,5,7,1,1,0,303.98,0.0,0.0,8,4592
17,5,7,1,1,0,303.84,0.0,0.0,8,4326
18,5,7,1,1,0,303.66,0.0,0.0,0,3977
19,5,7,1,0,0,302.69,0.0,0.0,0,3288
20,5,7,1,0,0,301.64,0.0,0.0,0,2920
21,5,7,1,0,0,300.58,0.0,0.0,8,2981
22,5,7,1,0,0,299.51,0.0,0.0,8,2794
23,5,7,1,0,0,298.78,0.0,0.0,8,2069
0,6,7,1,0,0,298.38,0.0,0.0,8,1378
1,6,7,1,0,0,297.92,0.0,0.0,8,794
2,6,7,1,0,0,296.51,0.0,0.0,12,634
3,6,7,1,0,0,295.42,0.0,0.0,20,381
3,6,7,1,0,0,295.42,0.0,0.0,20,381
4,6,7,1,0,0,293.64,8.64,0.0,20,391
4,6,7,1,0,0,293.64,8.64,0.0,20,391
5,6,7,1,0,0,292.82,19.9,0.0,20,542
5,6,7,1,0,0,292.82,19.9,0.0,20,542
5,6,7,1,0,0,292.82,19.9,0.0,20,542
6,6,7,1,0,0,292.65,25.32,0.0,8,958
6,6,7,1,0,0,292.65,25.32,0.0,8,958
6,6,7,1,0,0,292.65,25.32,0.0,8,958
7,6,7,1,1,0,292.87,21.42,0.0,90,1745
7,6,7,1,1,0,292.87,21.42,0.0,90,1745
7,6,7,1,1,0,292.87,21.42,0.0,90,1745
8,6,7,1,1,0,293.65,5.59,0.0,8,2260
8,6,7,1,1,0,293.65,5.59,0.0,8,2260
9,6,7,1,1,0,294.4,0.51,0.0,8,2665
10,6,7,1,0,0,295.24,0.25,0.0,8,3372
11,6,7,1,0,0,296.71,0.0,0.0,8,3871
12,6,7,1,0,0,297.27,0.25,0.0,0,4264
13,6,7,1,0,0,296.97,0.0,0.0,0,4438
14,6,7,1,0,0,297.9,0.0,0.0,0,4276
15,6,7,1,0,0,297.29,0.0,0.0,0,4363
16,6,7,1,1,0,297.19,0.0,0.0,0,4333
17,6,7,1,1,0,296.71,0.0,0.0,0,4133
17,6,7,1,1,0,296.71,0.0,0.0,0,4133
18,6,7,1,1,0,296.4,0.0,0.0,12,3966
19,6,7,1,0,0,296.32,0.0,0.0,12,3435
20,6,7,1,0,0,296.0,0.0,0.0,12,3140
21,6,7,1,0,0,295.63,0.0,0.0,12,2921
22,6,7,1,0,0,294.58,0.0,0.0,12,2674
23,6,7,1,0,0,294.65,0.0,0.0,12,2860
0,0,7,0,0,0,294.52,0.0,0.0,20,807
1,0,7,0,0,0,294.14,0.0,0.0,20,500
2,0,7,0,0,0,294.14,0.0,0.0,20,293
3,0,7,0,0,0,293.99,0.0,0.0,56,354
4,0,7,0,0,0,294.07,0.0,0.0,56,828
5,0,7,0,0,0,294.2,0.0,0.0,56,2908
6,0,7,0,0,0,294.06,0.0,0.0,80,6103
7,0,7,0,1,0,294.33,0.0,0.0,80,6303
16,0,7,0,1,0,301.21,0.0,0.0,76,6388
17,0,7,0,1,0,301.12,0.0,0.0,76,6018
18,0,7,0,1,0,300.89,0.0,0.0,64,4580
19,0,7,0,0,0,300.28,0.0,0.0,64,3509
20,0,7,0,0,0,299.8,0.0,0.0,64,3032
21,0,7,0,0,0,297.88,0.0,0.0,32,2638
23,0,7,0,0,0,295.67,0.0,0.0,8,1164
1,1,7,0,0,0,295.02,0.0,0.0,8,421
2,1,7,0,0,0,294.19,0.0,0.0,0,277
3,1,7,0,0,0,293.9,0.0,0.0,0,348
4,1,7,0,0,0,293.12,0.0,0.0,0,809
5,1,7,0,0,0,292.87,0.0,0.0,0,2981
6,1,7,0,0,0,292.35,0.0,0.0,0,6203
7,1,7,0,1,0,292.71,0.0,0.0,0,6372
8,1,7,0,1,0,295.14,0.0,0.0,0,6200
9,1,7,0,1,0,297.11,0.0,0.0,0,5294
10,1,7,0,0,0,298.79,0.0,0.0,0,4636
11,1,7,0,0,0,301.28,0.0,0.0,0,4996
13,1,7,0,0,0,303.15,0.0,0.0,0,5176
15,1,7,0,0,0,303.18,0.0,0.0,0,5931
16,1,7,0,1,0,303.26,0.0,0.0,0,6550
17,1,7,0,1,0,303.16,0.0,0.0,0,6100
18,1,7,0,1,0,302.93,0.0,0.0,0,4897
19,1,7,0,0,0,302.18,0.0,0.0,0,3528
20,1,7,0,0,0,301.33,0.0,0.0,0,3179
21,1,7,0,0,0,299.58,0.0,0.0,12,2721
22,1,7,0,0,0,298.48,0.0,0.0,12,2025
23,1,7,0,0,0,298.01,0.0,0.0,12,1286
0,2,7,0,0,0,298.15,0.0,0.0,20,736
1,2,7,0,0,0,297.63,0.0,0.0,20,434
2,2,7,0,0,0,297.68,0.0,0.0,20,284
3,2,7,0,0,0,297.48,0.0,0.0,32,360
4,2,7,0,0,0,297.01,0.0,0.0,32,783
5,2,7,0,0,0,296.56,0.0,0.0,32,3071
6,2,7,0,0,0,296.24,0.0,0.0,76,6144
7,2,7,0,1,0,297.16,0.0,0.0,76,6160
8,2,7,0,1,0,298.24,0.0,0.0,76,6220
9,2,7,0,1,0,299.67,0.0,0.0,44,5528
10,2,7,0,0,0,301.26,0.0,0.0,44,4967
11,2,7,0,0,0,302.56,0.0,0.0,44,5150
12,2,7,0,0,0,304.15,0.0,0.0,0,5679
14,2,7,0,0,0,305.06,0.0,0.0,0,5698
15,2,7,0,0,0,305.37,0.0,0.0,8,5809
16,2,7,0,1,0,305.5,0.0,0.0,8,6337
17,2,7,0,1,0,305.26,0.0,0.0,12,6659
18,2,7,0,1,0,304.82,0.0,0.0,12,4954
20,2,7,0,0,0,303.68,0.0,0.0,12,3238
21,2,7,0,0,0,301.47,0.0,0.0,56,2896
22,2,7,0,0,0,300.05,0.0,0.0,56,2152
23,2,7,0,0,0,299.49,0.0,0.0,56,1311
0,3,7,0,0,0,298.28,0.0,0.0,64,729
1,3,7,0,0,0,297.69,0.0,0.0,64,434
2,3,7,0,0,0,296.91,0.0,0.0,64,314
3,3,7,0,0,0,296.19,0.0,0.0,24,361
4,3,7,0,0,0,296.4,0.0,0.0,24,891
5,3,7,0,0,0,295.95,0.0,0.0,24,3040
6,3,7,0,0,0,295.78,0.0,0.0,20,6002
7,3,7,0,1,0,296.31,0.0,0.0,20,6217
8,3,7,0,1,0,298.02,0.0,0.0,20,6076
9,3,7,0,1,0,299.5,0.0,0.0,0,5406
10,3,7,0,0,0,301.44,0.0,0.0,0,4843
11,3,7,0,0,0,304.13,0.0,0.0,0,5228
14,3,7,0,0,0,305.43,0.0,0.0,0,5652
15,3,7,0,0,0,306.07,0.0,0.0,0,6295
16,3,7,0,1,0,305.88,0.0,0.0,0,6477
17,3,7,0,1,0,305.61,0.0,0.0,0,6294
18,3,7,0,1,0,305.71,0.0,0.0,20,5441
19,3,7,0,0,0,305.45,0.0,0.0,20,3943
20,3,7,0,0,0,304.5,0.0,0.0,20,3453
21,3,7,0,0,0,301.37,0.0,0.0,12,3041
22,3,7,0,0,0,300.4,0.0,0.0,12,2371
23,3,7,0,0,0,299.79,0.0,0.0,12,1917
0,4,7,0,0,0,298.96,0.0,0.0,64,3050
1,4,7,0,0,0,298.58,0.0,0.0,64,679
2,4,7,0,0,0,298.43,0.0,0.0,64,404
3,4,7,0,0,0,298.06,0.0,0.0,0,419
4,4,7,0,0,0,297.61,0.51,0.0,0,818
6,4,7,0,0,0,296.83,0.0,0.0,32,5943
7,4,7,0,1,0,297.55,0.0,0.0,32,6525
8,4,7,0,1,0,298.26,0.0,0.0,32,5714
9,4,7,0,1,0,300.35,0.0,0.0,36,5227
10,4,7,0,0,0,301.93,0.0,0.0,36,4881
11,4,7,0,0,0,303.6,0.0,0.0,36,5407
12,4,7,0,0,0,304.65,0.0,0.0,8,5837
13,4,7,0,0,0,305.35,0.0,0.0,8,5781
14,4,7,0,0,0,306.34,0.0,0.0,8,5799
15,4,7,0,0,0,306.66,0.0,0.0,0,6180
16,4,7,0,1,0,306.33,0.0,0.0,0,6327
17,4,7,0,1,0,306.39,0.0,0.0,0,5627
18,4,7,0,1,0,305.87,0.0,0.0,0,4937
19,4,7,0,0,0,305.52,0.0,0.0,0,3807
20,4,7,0,0,0,304.37,0.0,0.0,0,3254
21,4,7,0,0,0,303.06,0.0,0.0,8,3358
22,4,7,0,0,0,301.86,0.0,0.0,8,2920
23,4,7,0,0,0,301.26,0.0,0.0,8,2076
0,5,7,1,0,0,301.02,0.0,0.0,24,1373
1,5,7,1,0,0,300.94,0.0,0.0,24,919
2,5,7,1,0,0,301.12,0.0,0.0,24,562
3,5,7,1,0,0,300.31,0.51,0.0,68,436
4,5,7,1,0,0,298.98,0.0,0.0,68,426
5,5,7,1,0,0,297.7,0.0,0.0,68,931
6,5,7,1,0,0,297.56,0.0,0.0,0,1581
7,5,7,1,1,0,297.41,0.0,0.0,0,2028
8,5,7,1,1,0,297.72,0.0,0.0,0,3057
9,5,7,1,1,0,298.02,0.0,0.0,0,3838
10,5,7,1,0,0,297.98,0.0,0.0,0,4382
11,5,7,1,0,0,298.16,0.0,0.0,0,4581
12,5,7,1,0,0,298.86,0.0,0.0,0,4639
13,5,7,1,0,0,299.53,0.0,0.0,0,4708
14,5,7,1,0,0,300.51,0.0,0.0,0,4741
15,5,7,1,0,0,301.13,0.0,0.0,88,4782
16,5,7,1,1,0,301.04,0.0,0.0,88,4967
17,5,7,1,1,0,301.13,0.0,0.0,88,5077
18,5,7,1,1,0,300.78,0.0,0.0,0,4534
19,5,7,1,0,0,300.17,0.0,0.0,0,3822
20,5,7,1,0,0,299.08,0.0,0.0,0,3434
22,5,7,1,0,0,295.65,0.0,0.0,0,2781
23,5,7,1,0,0,295.56,0.0,0.0,0,2182
0,6,7,1,0,0,293.76,0.0,0.0,0,1595
1,6,7,1,0,0,292.33,0.0,0.0,0,946
2,6,7,1,0,0,291.99,0.0,0.0,0,692
2,6,7,1,0,0,291.99,0.0,0.0,0,692
3,6,7,1,0,0,291.59,0.0,0.0,0,451
4,6,7,1,0,0,291.04,0.0,0.0,0,329
5,6,7,1,0,0,290.57,0.0,0.0,0,553
6,6,7,1,0,0,290.51,0.0,0.0,0,869
7,6,7,1,1,0,291.25,0.0,0.0,0,1191
8,6,7,1,1,0,292.03,0.0,0.0,0,1629
9,6,7,1,1,0,292.94,0.0,0.0,0,2572
10,6,7,1,0,0,294.13,0.25,0.0,0,3507
11,6,7,1,0,0,295.14,0.0,0.0,0,4036
12,6,7,1,0,0,296.36,0.0,0.0,32,4505
13,6,7,1,0,0,297.57,0.0,0.0,75,4263
14,6,7,1,0,0,298.05,0.0,0.0,32,4487
15,6,7,1,0,0,297.8,0.0,0.0,92,4423
16,6,7,1,1,0,298.24,0.0,0.0,92,4253
17,6,7,1,1,0,298.25,0.0,0.0,92,4226
18,6,7,1,1,0,298.25,0.0,0.0,92,3864
19,6,7,1,0,0,297.53,0.0,0.0,92,3361
20,6,7,1,0,0,296.29,0.0,0.0,75,3131
21,6,7,1,0,0,294.67,0.0,0.0,56,2868
22,6,7,1,0,0,293.61,0.0,0.0,56,1996
23,6,7,1,0,0,292.38,0.0,0.0,56,1307
0,0,7,0,0,0,292.56,0.0,0.0,0,683
1,0,7,0,0,0,292.25,0.0,0.0,0,499
2,0,7,0,0,0,291.12,0.0,0.0,0,291
3,0,7,0,0,0,290.67,0.0,0.0,0,330
4,0,7,0,0,0,289.86,0.0,0.0,0,839
5,0,7,0,0,0,289.33,0.0,0.0,0,2897
6,0,7,0,0,0,289.45,0.0,0.0,0,5843
7,0,7,0,1,0,289.05,0.0,0.0,0,6144
8,0,7,0,1,0,289.28,0.25,0.0,90,5982
8,0,7,0,1,0,289.28,0.25,0.0,90,5982
9,0,7,0,1,0,288.32,7.11,0.0,0,4916
9,0,7,0,1,0,288.32,7.11,0.0,0,4916
9,0,7,0,1,0,288.32,7.11,0.0,0,4916
9,0,7,0,1,0,288.32,7.11,0.0,0,4916
10,0,7,0,0,0,289.48,5.97,0.0,0,4503
10,0,7,0,0,0,289.48,5.97,0.0,0,4503
10,0,7,0,0,0,289.48,5.97,0.0,0,4503
11,0,7,0,0,0,291.75,0.0,0.0,0,4636
12,0,7,0,0,0,293.39,0.0,0.0,0,5013
13,0,7,0,0,0,295.87,0.0,0.0,0,5193
14,0,7,0,0,0,297.57,0.0,0.0,0,5437
15,0,7,0,0,0,298.77,0.0,0.0,0,5642
16,0,7,0,1,0,299.14,0.0,0.0,0,6403
17,0,7,0,1,0,299.56,0.0,0.0,0,5719
18,0,7,0,1,0,299.28,0.0,0.0,0,4331
19,0,7,0,0,0,298.8,0.0,0.0,0,3404
20,0,7,0,0,0,297.68,0.0,0.0,0,2928
21,0,7,0,0,0,295.79,0.0,0.0,1,2496
0,1,7,0,0,0,294.38,0.0,0.0,56,642
1,1,7,0,0,0,294.12,0.0,0.0,56,392
2,1,7,0,0,0,293.66,0.0,0.0,56,274
3,1,7,0,0,0,293.05,0.0,0.0,92,344
4,1,7,0,0,0,292.85,0.0,0.0,92,854
5,1,7,0,0,0,292.99,0.0,0.0,92,2922
6,1,7,0,0,0,293.28,0.0,0.0,80,5971
7,1,7,0,1,0,293.27,0.0,0.0,80,6266
8,1,7,0,1,0,293.9,0.0,0.0,80,6265
9,1,7,0,1,0,294.74,0.0,0.0,12,5131
10,1,7,0,0,0,296.56,0.0,0.0,12,4574
11,1,7,0,0,0,298.25,0.0,0.0,12,4932
12,1,7,0,0,0,299.83,0.0,0.0,32,5365
13,1,7,0,0,0,300.34,0.0,0.0,32,5248
14,1,7,0,0,0,301.29,0.0,0.0,32,5660
15,1,7,0,0,0,301.91,0.0,0.0,0,6068
17,1,7,0,1,0,301.13,0.0,0.0,0,6146
18,1,7,0,1,0,300.13,0.0,0.0,0,4555
19,1,7,0,0,0,298.77,0.0,0.0,0,3562
20,1,7,0,0,0,297.01,0.0,0.0,0,3180
21,1,7,0,0,0,295.29,0.0,0.0,0,2903
22,1,7,0,0,0,293.74,0.0,0.0,0,1952
23,1,7,0,0,0,292.56,0.0,0.0,0,1199
0,2,7,0,0,0,291.56,0.0,0.0,90,660
2,2,7,0,0,0,290.2,0.0,0.0,1,314
3,2,7,0,0,0,290.0,0.0,0.0,40,364
5,2,7,0,0,0,288.03,0.0,0.0,0,2932
6,2,7,0,0,0,287.62,0.0,0.0,1,6168
8,2,7,0,1,0,289.29,0.0,0.0,20,6184
9,2,7,0,1,0,290.64,0.0,0.0,56,5343
10,2,7,0,0,0,291.78,0.0,0.0,56,4750
11,2,7,0,0,0,292.82,0.0,0.0,56,5049
12,2,7,0,0,0,294.04,0.0,0.0,0,5208
13,2,7,0,0,0,294.63,0.0,0.0,0,5236
14,2,7,0,0,0,295.8,0.0,0.0,0,5626
15,2,7,0,0,0,296.4,0.0,0.0,0,6000
16,2,7,0,1,0,296.78,0.0,0.0,0,6566
17,2,7,0,1,0,296.78,0.0,0.0,0,6155
18,2,7,0,1,0,296.48,0.0,0.0,0,4672
19,2,7,0,0,0,296.16,0.0,0.0,0,3542
20,2,7,0,0,0,295.09,0.0,0.0,0,3156
21,2,7,0,0,0,293.2,0.0,0.0,0,2872
22,2,7,0,0,0,291.36,0.0,0.0,0,2042
23,2,7,0,0,0,289.89,0.0,0.0,0,1248
0,3,7,0,0,0,288.49,0.0,0.0,0,706
1,3,7,0,0,0,288.45,0.0,0.0,0,427
2,3,7,0,0,0,287.46,0.0,0.0,0,310
3,3,7,0,0,0,287.67,0.0,0.0,0,345
4,3,7,0,0,0,287.61,0.0,0.0,0,870
5,3,7,0,0,0,288.18,0.0,0.0,0,2903
6,3,7,0,0,0,288.64,0.0,0.0,0,6025
7,3,7,0,1,0,289.11,0.0,0.0,0,6331
8,3,7,0,1,0,289.58,0.0,0.0,0,6001
9,3,7,0,1,0,290.11,0.0,0.0,0,5213
10,3,7,0,0,0,290.65,0.0,0.0,0,4727
11,3,7,0,0,0,291.72,0.0,0.0,0,5104
12,3,7,0,0,0,292.64,0.0,0.0,8,5340
13,3,7,0,0,0,294.42,0.0,0.0,8,5433
14,3,7,0,0,0,296.64,0.0,0.0,8,5842
15,3,7,0,0,0,297.54,0.0,0.0,88,6040
16,3,7,0,1,0,297.15,0.0,0.0,32,6423
17,3,7,0,1,0,297.53,0.0,0.0,32,6120
18,3,7,0,1,0,297.71,0.0,0.0,64,4758
19,3,7,0,0,0,296.84,0.0,0.0,64,3640
20,3,7,0,0,0,296.07,0.0,0.0,64,3390
21,3,7,0,0,0,294.17,0.0,0.0,64,3153
22,3,7,0,0,0,292.54,0.0,0.0,64,2310
23,3,7,0,0,0,291.62,0.0,0.0,36,1407
0,4,7,0,0,0,292.11,0.0,0.0,32,782
1,4,7,0,0,0,292.41,0.0,0.0,32,474
2,4,7,0,0,0,292.21,0.0,0.0,32,332
2,4,7,0,0,0,292.21,0.0,0.0,32,332
3,4,7,0,0,0,291.7,0.25,0.0,32,391
